Level,FieldOfStudyId,ChangeFrac,NormalizedName,PID
5.0,106208931.0,0.25842696629213485,genome wide association study,181146
0.0,71924100.0,0.4666666666666667,medicine,587842
1.0,2989005.0,0.4857142857142857,nuclear medicine,587842
2.0,545943180.0,0.14634146341463414,radon,587842
3.0,200457457.0,0.15789473684210525,ventilation,587842
4.0,122346748.0,0.2,hvac,587842
5.0,2778453759.0,1.0,radon mitigation,587842
0.0,185592680.0,0.35035460992907796,chemistry,56494
1.0,147597530.0,0.1,computational chemistry,56494
2.0,147120987.0,0.04559748427672956,electron,56494
3.0,162711632.0,0.10526315789473684,desorption,56494
4.0,173220165.0,0.15,balmer series,56494
5.0,2777842536.0,1.0,ab initio multiple spawning,56494
0.0,15744967.0,0.06992313414331763,psychology,577384
1.0,77805123.0,0.10037021801727686,social psychology,577384
2.0,130064352.0,0.06110295543306651,social relation,577384
3.0,86658582.0,0.04598275646632513,social cognition,577384
4.0,107344746.0,0.1,ingroups and outgroups,577384
5.0,169594400.0,0.2,twin study,577384
0.0,185592680.0,0.21772345301757068,chemistry,717537
1.0,8010536.0,0.19544900446972774,crystallography,717537
2.0,41142497.0,0.05084745762711865,antiparallel,717537
3.0,2779634684.0,0.12,oxidative decarboxylation,717537
4.0,2781454913.0,0.5,film plane,717537
5.0,6093018.0,0.3333333333333333,poinsot s ellipsoid,717537
0.0,185592680.0,0.0,chemistry,57277
1.0,178790620.0,0.220679012345679,organic chemistry,57277
2.0,24961977.0,0.1287600267379679,bicyclic molecule,57277
3.0,187921627.0,0.13676797627872497,stereospecificity,57277
4.0,2779348916.0,0.3508771929824561,organopalladium,57277
5.0,2910846254.0,0.33333333333333337,prostaglandin endoperoxide analogs,57277
0.0,162324750.0,0.09986743261157749,economics,502438
1.0,556758197.0,0.27658200602668964,monetary economics,502438
2.0,551662922.0,0.04795619748890777,tax reform,502438
3.0,557009689.0,0.07616707616707617,international taxation,502438
4.0,2779379759.0,0.2,optimal tax,502438
5.0,2778631509.0,0.21428571428571427,capital gains tax,502438
0.0,185592680.0,0.0,chemistry,574018
1.0,155647269.0,0.20416666666666666,medicinal chemistry,574018
2.0,145148216.0,0.07929515418502203,ion,574018
3.0,2992754201.0,0.19592777564348826,hydrogen exchange,574018
4.0,193772553.0,0.3333333333333333,molecular orbital theory,574018
5.0,19972892.0,1.0,hydrogen bond catalysis,574018
0.0,185592680.0,0.4132973944294699,chemistry,68999
1.0,115704247.0,0.1515426497277677,analytical chemistry,68999
2.0,153642686.0,0.11542145593869732,infrared spectroscopy,68999
3.0,95503338.0,0.05916305916305917,ultrafast laser spectroscopy,68999
4.0,20705724.0,0.5,hemeprotein,68999
5.0,2780497573.0,1.0,photoinduced charge separation,68999
0.0,86803240.0,0.052631578947368474,biology,477500
1.0,153911025.0,0.32291666666666663,molecular biology,477500
2.0,107824862.0,0.35000000000000003,binding site,477500
3.0,86339819.0,0.15384615384615385,transcription factor,477500
4.0,29512474.0,0.16666666666666666,nuclear protein,477500
5.0,2777803693.0,0.20833333333333331,nuclear factor i,477500
0.0,185592680.0,0.49514563106796117,chemistry,236052
1.0,55493867.0,0.34400000000000003,biochemistry,236052
2.0,515207424.0,0.1962025316455696,amino acid,236052
3.0,59759590.0,0.16,regioselectivity,236052
4.0,168931907.0,0.25,chain reaction,236052
5.0,203353237.0,0.25,wobble base pair,236052
0.0,162324750.0,0.06293706293706292,economics,415218
1.0,11413529.0,0.07142857142857142,algorithm,415218
2.0,7386506.0,0.07131599684791173,overlapping generations model,415218
3.0,9127897.0,0.08,physical capital,415218
4.0,2779892875.0,0.5,welfare cost of inflation,415218
5.0,50158540.0,0.5,morale hazard,415218
0.0,41008148.0,0.10026313176447221,computer science,193193
1.0,44154836.0,0.04977764523231029,simulation,193193
2.0,90509273.0,0.11772069732937684,robot,193193
3.0,19966478.0,0.1903564899451554,mobile robot,193193
4.0,65401140.0,0.28798076923076926,robot control,193193
5.0,26990112.0,0.1319640564826701,mobile robot navigation,193193
0.0,86803240.0,0.0625,biology,204324
1.0,55493867.0,0.22153846153846157,biochemistry,204324
2.0,112755997.0,0.5714285714285714,eukaryotic large ribosomal subunit,204324
3.0,104292427.0,0.2,protein subunit,204324
4.0,54757728.0,0.16666666666666666,nuclear export signal,204324
5.0,2777501222.0,0.2282051282051282,exonuclease,204324
0.0,121332964.0,0.01195219123505975,physics,437430
1.0,109214941.0,0.2546878708758604,particle physics,437430
2.0,20252601.0,0.07692307692307693,s wave,437430
3.0,2780715337.0,0.1642453591606134,tevatron,437430
4.0,83637716.0,0.30985915492957744,w and z bosons,437430
5.0,152375962.0,0.5,lightest supersymmetric particle,437430
0.0,86803240.0,0.029850746268656716,biology,399701
1.0,155647269.0,0.14276485788113696,medicinal chemistry,399701
2.0,35753019.0,0.0930684699915469,total synthesis,399701
3.0,2777495281.0,0.10869565217391304,enol,399701
4.0,2776316548.0,0.3333333333333333,oxymorphone,399701
5.0,2908743583.0,0.3333333333333333,topoisomerase i inhibitor,399701
0.0,185592680.0,0.0,chemistry,771178
1.0,71240020.0,0.1748111748111748,stereochemistry,771178
2.0,115624301.0,0.07933270353830299,crystal structure,771178
3.0,50515024.0,0.1708185053380783,x ray crystallography,771178
4.0,2777598222.0,0.3333333333333333,hexafluorophosphate,771178
0.0,127413603.0,0.20833333333333337,engineering,384853
1.0,187320778.0,0.11962616822429911,geotechnical engineering,384853
2.0,175234220.0,0.07134502923976609,steam injection,384853
3.0,84655787.0,0.125,compressibility,384853
4.0,2776469828.0,0.21739130434782608,coalbed methane,384853
5.0,11588082.0,1.0,alpha beta filter,384853
0.0,185592680.0,0.22571428571428573,chemistry,91870
1.0,95444343.0,0.15982776089159068,cell biology,91870
2.0,2992163139.0,0.10869565217391304,water transport,91870
3.0,154280991.0,0.18225419664268586,aquaporin,91870
4.0,50244902.0,0.2316312056737589,spectrin,91870
5.0,177586851.0,0.5121951219512195,aquaporin 1,91870
0.0,121332964.0,0.09756097560975607,physics,165340
1.0,44870925.0,0.16176470588235298,astrophysics,165340
2.0,98444146.0,0.23673835125448028,galaxy,165340
3.0,126320844.0,0.15,cold dark matter,165340
4.0,177272240.0,0.1724137931034483,redshift survey,165340
5.0,2779103620.0,0.14285714285714285,cfa redshift survey,165340
0.0,185592680.0,0.5267857142857143,chemistry,69552
1.0,184779094.0,0.375,atomic physics,69552
2.0,2988739195.0,0.08108108108108109,executive committee,69552
3.0,163638829.0,0.4,lewis acids and bases,69552
4.0,2992242003.0,0.8,science curriculum,69552
5.0,167401943.0,1.0,dipolar bond,69552
0.0,71924100.0,0.03793103448275861,medicine,582693
1.0,77805123.0,0.1375,social psychology,582693
2.0,2781054738.0,0.044,athletes,582693
3.0,133753094.0,0.0963855421686747,sport psychology,582693
4.0,3019180345.0,0.2222222222222222,third trimester,582693
5.0,2778091340.0,1.0,quality of life research,582693
0.0,144024400.0,0.23214285714285715,sociology,443427
1.0,180747234.0,0.21746031746031744,cognitive psychology,443427
2.0,199033989.0,0.06507356571541423,narrative,443427
3.0,21963081.0,0.17567567567567569,working memory,443427
4.0,8484796.0,0.5,toulmin method,443427
5.0,2777012817.0,1.0,reading span task,443427
0.0,121332964.0,0.28,physics,69553
1.0,184779094.0,0.18716577540106952,atomic physics,69553
2.0,158693339.0,0.0622131565527792,eigenvalues and eigenvectors,69553
3.0,15184713.0,0.1076923076923077,quantum dynamics,69553
4.0,57061188.0,0.2857142857142857,hot band,69553
5.0,5829439.0,1.0,vibrational partition function,69553
0.0,127413603.0,0.02702702702702703,engineering,380256
1.0,184779094.0,0.18996415770609318,atomic physics,380256
2.0,19694890.0,0.11570247933884298,hadron,380256
3.0,179203047.0,0.13333333333333333,lepton,380256
4.0,94200605.0,0.42857142857142855,nuclear cross section,380256
5.0,164731562.0,0.5,higgs mechanism,380256
0.0,86803240.0,0.14705882352941177,biology,67513
1.0,43617362.0,0.1210501306723687,chromatography,67513
2.0,3019180780.0,0.04483998561668465,on column,67513
3.0,2900643.0,0.09892532378065583,capillary electrophoresis,67513
4.0,63258622.0,0.07407407407407407,countercurrent chromatography,67513
5.0,63811030.0,0.5,displacement chromatography,67513
0.0,15744967.0,0.14708603145235888,psychology,30306
1.0,41895202.0,0.09505494505494505,linguistics,30306
2.0,169900460.0,0.07602339181286549,cognition,30306
3.0,30181142.0,0.08246414602346806,foveal,30306
4.0,2988251480.0,0.2,saccadic eye movement,30306
5.0,165520287.0,0.6666666666666667,iconic memory,30306
0.0,121332964.0,0.07799671592775043,physics,413228
1.0,11413529.0,0.11576949620427882,algorithm,413228
2.0,167928553.0,0.041662825004609993,estimation theory,413228
3.0,24574437.0,0.04411764705882353,parametric model,413228
4.0,41233406.0,0.11764705882352941,ordered subset expectation maximization,413228
5.0,2777978141.0,0.3333333333333333,vesamicol,413228
0.0,185592680.0,0.19047619047619047,chemistry,519711
1.0,145420912.0,0.10204081632653061,mathematics education,519711
2.0,137052696.0,0.038461538461538464,saturation,519711
3.0,200215109.0,0.05405405405405406,mouthfeel,519711
4.0,2778837099.0,0.42857142857142855,dynamic vapor sorption,519711
0.0,185592680.0,0.2875862068965517,chemistry,65664
1.0,71240020.0,0.4219298245614035,stereochemistry,65664
2.0,62614982.0,0.056818181818181816,protein secondary structure,65664
3.0,104292427.0,0.058333333333333334,protein subunit,65664
4.0,2776330855.0,0.09523809523809523,phosphatidylcholine,65664
5.0,103408237.0,0.6041666666666666,site directed mutagenesis,65664
0.0,86803240.0,0.14555052790346906,biology,62661
1.0,54355233.0,0.1523809523809524,genetics,62661
2.0,123669783.0,0.05792783846408474,electron transfer,62661
3.0,188231169.0,0.10416666666666667,photosynthetic reaction centre,62661
4.0,2777166331.0,0.13513513513513514,molecular replacement,62661
5.0,2778138524.0,0.2642857142857143,cytochrome f,62661
0.0,33923547.0,0.09367681498829039,mathematics,286791
1.0,134306372.0,0.28403361344537814,mathematical analysis,286791
2.0,93779851.0,0.08024691358024691,partial differential equation,286791
3.0,161999928.0,0.08983451536643025,variational inequality,286791
4.0,148158259.0,0.13157894736842105,dirichlet s principle,286791
5.0,12516240.0,0.3333333333333333,half period ratio,286791
0.0,127313418.0,0.14814814814814814,geology,273878
1.0,151730666.0,0.17948717948717952,paleontology,273878
2.0,197248824.0,0.05,seawater,273878
3.0,6494504.0,0.05865102639296188,sedimentary rock,273878
4.0,156398188.0,0.25,δ13c,273878
5.0,12129029.0,1.0,groundwater discharge,273878
0.0,71924100.0,0.1607142857142857,medicine,5619
1.0,98274493.0,0.1935483870967742,pharmacology,5619
2.0,529278444.0,0.08333333333333333,central nervous system,5619
3.0,137183658.0,0.1632996632996633,dopaminergic,5619
4.0,2776533618.0,0.38461538461538464,substance p,5619
5.0,2779161069.0,1.0,orphan receptor,5619
0.0,185592680.0,0.28481012658227844,chemistry,68980
1.0,95444343.0,0.16314900802026172,cell biology,68980
2.0,160448771.0,0.0695627802690583,phagocytosis,68980
3.0,2778394429.0,0.08980802504737578,collagenase,68980
4.0,2779851118.0,0.10747863247863249,microbial collagenase,68980
5.0,112446052.0,1.0,insulin receptor,68980
0.0,185592680.0,0.08866995073891631,chemistry,64938
1.0,46141821.0,0.1286031042128603,nuclear magnetic resonance,64938
2.0,13274807.0,0.08181818181818182,liquid crystal,64938
3.0,3019008611.0,0.16666666666666666,l glutamate,64938
4.0,48242016.0,0.24,deuterium nmr,64938
0.0,86803240.0,0.1907894736842105,biology,449380
1.0,71240020.0,0.4,stereochemistry,449380
2.0,41625074.0,0.16709183673469388,membrane,449380
3.0,95121573.0,0.09090909090909091,activation energy,449380
4.0,29537977.0,0.14285714285714285,cell cycle,449380
5.0,103408237.0,0.42857142857142855,site directed mutagenesis,449380
0.0,86803240.0,0.0,biology,655916
1.0,54355233.0,0.3846153846153846,genetics,655916
2.0,515207424.0,0.2,amino acid,655916
3.0,2777576037.0,0.07090909090909091,saccharomyces cerevisiae,655916
4.0,2779491563.0,0.10582010582010581,arabidopsis,655916
5.0,131312102.0,0.36363636363636365,f box protein,655916
0.0,185592680.0,0.125,chemistry,399341
1.0,191897082.0,0.2172949002217295,metallurgy,399341
2.0,87976508.0,0.07866402988354208,microstructure,399341
3.0,47908070.0,0.09411764705882353,grain boundary,399341
4.0,183808158.0,0.25,grain boundary diffusion coefficient,399341
0.0,144133560.0,0.18313570487483533,business,578852
1.0,155202549.0,0.14894894894894894,international trade,578852
2.0,2779103253.0,0.05353846153846154,duty,578852
3.0,2994541109.0,0.18181818181818182,patent system,578852
4.0,2779190738.0,0.5,trade diversion,578852
0.0,192562407.0,0.12393162393162394,materials science,384576
1.0,66938386.0,0.09669046073977935,structural engineering,384576
2.0,2777834885.0,0.11958266452648475,flutter,384576
3.0,16826683.0,0.07212268448223505,plate theory,384576
4.0,132557482.0,0.24046920821114368,aerodynamic force,384576
5.0,2992941405.0,0.5,nonlinear flutter,384576
0.0,185592680.0,0.026094982379593894,chemistry,187888
1.0,26873012.0,0.04597089101881434,condensed matter physics,187888
2.0,75302062.0,0.09306220265820893,photonic crystal,187888
3.0,170642482.0,0.05731225296442688,yablonovite,187888
4.0,107187091.0,0.15935828877005348,plasma etching,187888
5.0,148582644.0,0.2962962962962963,microstructured optical fiber,187888
0.0,127313418.0,0.2592592592592593,geology,250574
1.0,8058405.0,0.12857142857142856,geophysics,250574
2.0,77928131.0,0.11096725057121097,tectonics,250574
3.0,32758168.0,0.09333333333333334,normal mode,250574
4.0,3048935.0,0.1075,ridge push,250574
5.0,164485859.0,0.5,eclogitization,250574
0.0,121332964.0,0.5301003344481605,physics,64969
1.0,62520636.0,0.41503267973856206,quantum mechanics,64969
2.0,49339012.0,0.0784313725490196,perturbation theory,64969
3.0,535169671.0,0.18107173725151254,semiclassical physics,64969
4.0,37669827.0,0.21052631578947367,monte carlo molecular modeling,64969
5.0,53920899.0,0.5,brownian excursion,64969
0.0,185592680.0,0.06043956043956045,chemistry,508843
1.0,57879066.0,0.09370199692780337,mechanics,508843
2.0,121557403.0,0.06567992599444958,deposition,508843
3.0,135768490.0,0.10344827586206896,shear flow,508843
4.0,3017404479.0,0.4,reversible adsorption,508843
5.0,186309590.0,0.4444444444444444,diffusiophoresis,508843
0.0,33923547.0,0.19047619047619052,mathematics,213918
1.0,134306372.0,0.2754385964912281,mathematical analysis,213918
2.0,93779851.0,0.0795087265675501,partial differential equation,213918
3.0,140820882.0,0.23635235732009924,vortex,213918
4.0,200114574.0,0.3333333333333333,vorticity,213918
5.0,112766332.0,0.375,hydrodynamic stability,213918
0.0,185592680.0,0.2147401908801696,chemistry,63378
1.0,71240020.0,0.12424242424242425,stereochemistry,63378
2.0,178362625.0,0.06779661016949153,alpha,63378
3.0,204779464.0,0.09368810815465425,glycogen phosphorylase,63378
4.0,3017806150.0,0.1642043056141832,phosphorylase a,63378
5.0,2777907778.0,0.10869565217391304,ecotin,63378
0.0,41008148.0,0.08120740019474193,computer science,249980
1.0,65244806.0,0.16337465013994404,control theory,249980
2.0,36390408.0,0.10116370386235454,digital filter,249980
3.0,175742284.0,0.10827969054508947,prototype filter,249980
4.0,64621657.0,0.2509333064272021,quadrature mirror filter,249980
5.0,51426754.0,0.11535380507343124,raised cosine filter,249980
0.0,86803240.0,0.0357142857142857,biology,460415
1.0,8010536.0,0.1640414905877833,crystallography,460415
2.0,203036418.0,0.13146167557932262,crystallization,460415
3.0,50515024.0,0.0914960846270092,x ray crystallography,460415
4.0,185020521.0,0.21052631578947367,thermolysin,460415
5.0,2776253728.0,0.2,biliverdin,460415
0.0,39432304.0,0.11764705882352942,environmental science,349022
1.0,114793014.0,0.21575984990619135,geomorphology,349022
2.0,205325660.0,0.09274193548387097,ice core,349022
3.0,2779298566.0,0.12121212121212122,groenlandia,349022
4.0,190215912.0,0.18181818181818182,paleothermometer,349022
5.0,2780223605.0,0.1724137931034483,antarctic ice sheet,349022
0.0,33923547.0,0.219435736677116,mathematics,757936
1.0,124101348.0,0.11118930330752992,data mining,757936
2.0,739882.0,0.02922077922077922,anomaly detection,757936
3.0,161362739.0,0.0851063829787234,open loop controller,757936
4.0,188888258.0,0.16666666666666666,robot learning,757936
5.0,17061570.0,0.2424242424242424,wake sleep algorithm,757936
0.0,192562407.0,0.12228260869565222,materials science,670963
1.0,171250308.0,0.10761501850872554,nanotechnology,670963
2.0,155672457.0,0.0410958904109589,nanoparticle,670963
3.0,110738630.0,0.04420673987126088,epitaxy,670963
4.0,2992100450.0,0.1,pulsed laser ablation,670963
5.0,2994498135.0,0.0,lateral overgrowth,670963
0.0,86803240.0,0.23888888888888882,biology,235888
1.0,95444343.0,0.06848484848484848,cell biology,235888
2.0,2778163477.0,0.15384615384615385,cholesterol,235888
3.0,142669718.0,0.12903225806451613,cytoskeleton,235888
4.0,3020019109.0,0.16666666666666666,filamentous actin,235888
5.0,2776188179.0,0.14608695652173914,glut4,235888
0.0,192562407.0,0.08431372549019607,materials science,52880
1.0,12554922.0,0.10860655737704918,biophysics,52880
2.0,41625074.0,0.0837616335602167,membrane,52880
3.0,189542057.0,0.1619047619047619,bacteriorhodopsin,52880
4.0,2909778152.0,0.3333333333333333,retinal rod cell,52880
5.0,187632348.0,1.0,transmembrane channels,52880
0.0,71924100.0,0.17938420348058898,medicine,752933
1.0,105795698.0,0.21610169491525424,statistics,752933
2.0,2780892066.0,0.039442436757873005,household income,752933
3.0,82789193.0,0.12672811059907835,relative risk,752933
4.0,39735319.0,0.14285714285714285,distribution,752933
5.0,47122089.0,0.2,total fertility rate,752933
0.0,86803240.0,0.3588039867109635,biology,3438
1.0,55493867.0,0.26875,biochemistry,3438
2.0,2775960820.0,0.1323529411764706,growth factor,3438
3.0,108636557.0,0.2,proto oncogene tyrosine protein kinase src,3438
4.0,2910496408.0,0.3764705882352941,avian sarcoma virus,3438
5.0,2779411145.0,1.0,alpharetrovirus,3438
0.0,185592680.0,0.18448540706605232,chemistry,100499
1.0,98274493.0,0.2845394736842105,pharmacology,100499
2.0,513476851.0,0.039728682170542644,dopamine,100499
3.0,2778938600.0,0.05593424218123496,agonist,100499
4.0,184389661.0,0.09428887834203449,κ opioid receptor,100499
5.0,148065180.0,0.2,atmospheric pressure chemical ionization,100499
0.0,15744967.0,0.017857142857142905,psychology,551620
1.0,70410870.0,0.1296551724137931,clinical psychology,551620
2.0,2991847609.0,0.08516483516483515,posttraumatic stress,551620
3.0,2776317618.0,0.11758241758241758,anxiety disorder,551620
4.0,84028575.0,0.25,victimology,551620
0.0,33923547.0,0.13043478260869565,mathematics,180153
1.0,175444787.0,0.1276995305164319,microeconomics,180153
2.0,2780310539.0,0.07792207792207792,imperfect,180153
3.0,202556891.0,0.26851851851851855,repeated game,180153
4.0,175983524.0,0.21052631578947367,subgame perfect equilibrium,180153
5.0,21603316.0,0.20588235294117646,folk theorem,180153
0.0,86803240.0,0.2562962962962963,biology,80224
1.0,8010536.0,0.18597475455820478,crystallography,80224
2.0,32909587.0,0.062189957652752564,molecule,80224
3.0,70854507.0,0.09090909090909091,mossbauer spectroscopy,80224
4.0,779372.0,0.15240641711229946,ferrimagnetism,80224
5.0,2780320949.0,0.9166666666666666,anisotropy energy,80224
0.0,185592680.0,0.46078431372549017,chemistry,460217
1.0,49040817.0,0.20261437908496732,optoelectronics,460217
2.0,127094628.0,0.1111111111111111,cleanroom,460217
3.0,33332676.0,0.09090909090909091,cloud condensation nuclei,460217
4.0,197011783.0,0.5,denitrifying bacteria,460217
5.0,119103248.0,0.5,sherwood number,460217
0.0,86803240.0,0.1262626262626262,biology,57679
1.0,55493867.0,0.10322580645161292,biochemistry,57679
2.0,137214850.0,0.16666666666666666,cleavage,57679
3.0,67705224.0,0.06102292768959436,rna,57679
4.0,36823959.0,0.6590909090909091,exon,57679
5.0,68483431.0,0.09838437424644321,snrnp,57679
0.0,127313418.0,0.2222222222222222,geology,538473
1.0,91586092.0,0.11764705882352941,atmospheric sciences,538473
2.0,132651083.0,0.10760073260073258,climate change,538473
3.0,169556411.0,0.23113207547169812,rock glacier,538473
4.0,87547467.0,0.4848484848484848,ice shelf,538473
5.0,169511391.0,0.07142857142857144,tidewater glacier cycle,538473
0.0,192562407.0,0.0,materials science,58873
1.0,42360764.0,0.0,chemical engineering,58873
2.0,7070889.0,0.0,monolayer,58873
4.0,58018886.0,0.0,tacticity,58873
0.0,86803240.0,0.09672619047619047,biology,55823
1.0,105795698.0,0.10919540229885057,statistics,55823
2.0,180746962.0,0.09556650246305419,leech,55823
3.0,51679486.0,0.04838709677419355,dna sequencing,55823
4.0,2781023229.0,0.10810810810810811,apicomplexa,55823
5.0,192219700.0,0.09310850439882698,cladogram,55823
0.0,121332964.0,0.02083333333333337,physics,490907
1.0,184779094.0,0.20833333333333337,atomic physics,490907
2.0,82706917.0,0.09266194331983807,plasma,490907
3.0,2775876984.0,0.13761467889908258,free electron laser,490907
4.0,2780089451.0,0.3125,wiggler,490907
5.0,173781883.0,0.6666666666666666,m squared,490907
0.0,185592680.0,0.33333333333333337,chemistry,251186
1.0,43617362.0,0.75,chromatography,251186
2.0,50027330.0,0.16666666666666666,electrophile,251186
3.0,105066094.0,0.5,electron capture,251186
4.0,5098756.0,0.3333333333333333,protein disulfide isomerase,251186
5.0,51853150.0,0.14285714285714285,cyclin dependent kinase 4,251186
0.0,86803240.0,0.011904761904761904,biology,62996
1.0,178790620.0,0.19746974697469744,organic chemistry,62996
2.0,161790260.0,0.14019933554817277,catalysis,62996
3.0,146686406.0,0.18978605935127674,enantioselective synthesis,62996
4.0,2780337600.0,0.3333333333333333,chiral lewis acid,62996
5.0,19972892.0,0.3333333333333333,hydrogen bond catalysis,62996
0.0,185592680.0,0.06151914626490895,chemistry,351501
1.0,188027245.0,0.15953988497124283,polymer chemistry,351501
2.0,521977710.0,0.07729468599033816,polymer,351501
3.0,153356533.0,0.07194244604316546,polyelectrolyte,351501
4.0,2779451542.0,0.08214285714285714,quadrupole splitting,351501
5.0,63491327.0,0.42857142857142855,model lipid bilayer,351501
0.0,144133560.0,0.18181818181818182,business,234896
1.0,40700.0,0.1111111111111111,industrial organization,234896
2.0,81751973.0,0.13043478260869565,capital accumulation,234896
3.0,199724614.0,0.26666666666666666,prices of production,234896
4.0,2781046899.0,1.0,demand pull inflation,234896
5.0,91760546.0,1.0,capital,234896
0.0,17744445.0,0.3333333333333333,political science,552476
1.0,6303427.0,0.2,economic history,552476
2.0,150152722.0,0.2222222222222222,judaism,552476
3.0,86626386.0,0.2857142857142857,jewish culture,552476
4.0,48327123.0,0.5,dictatorship,552476
0.0,162324750.0,0.06508205998868133,economics,508900
1.0,556758197.0,0.07500000000000001,monetary economics,508900
2.0,126285488.0,0.05885750592040663,monetary policy,508900
3.0,9127897.0,0.09189099368560985,physical capital,508900
4.0,2779465119.0,0.1724137931034483,lender of last resort,508900
5.0,91760546.0,0.36363636363636365,capital,508900
0.0,86803240.0,0.24444444444444446,biology,57513
1.0,153911025.0,0.13636363636363635,molecular biology,57513
2.0,161624437.0,0.125,small molecule,57513
3.0,93304396.0,0.12207792207792209,mitosis,57513
4.0,2777187973.0,0.14814814814814814,expression cloning,57513
5.0,2778437423.0,0.08823529411764706,cyclin b1,57513
0.0,86803240.0,0.25555555555555554,biology,2358
1.0,169760540.0,0.19191919191919193,neuroscience,2358
2.0,22885893.0,0.16129032258064516,cholinergic,2358
3.0,188987157.0,0.09877873563218391,nicotinic agonist,2358
4.0,64863464.0,0.2857142857142857,juxtacrine signalling,2358
5.0,116598585.0,1.0,extinction,2358
0.0,71924100.0,0.06666666666666667,medicine,56093
1.0,178790620.0,0.2572298325722983,organic chemistry,56093
2.0,161790260.0,0.1340277777777778,catalysis,56093
3.0,146686406.0,0.2862527716186253,enantioselective synthesis,56093
4.0,2777672777.0,0.40634920634920635,dihydroxylation,56093
5.0,2911063574.0,0.5,taurospongin a,56093
0.0,121332964.0,0.2781065088757397,physics,37225
1.0,159467904.0,0.10766806722689075,chemical physics,37225
2.0,152365726.0,0.08333333333333333,density functional theory,37225
3.0,15696416.0,0.18057749415555696,surface diffusion,37225
4.0,37669827.0,0.25,monte carlo molecular modeling,37225
5.0,47833936.0,1.0,diffusion monte carlo,37225
0.0,86803240.0,0.13008130081300814,biology,55735
1.0,75473681.0,0.1486131037780966,photochemistry,55735
2.0,2780697445.0,0.07990033222591363,camphor,55735
3.0,2780768313.0,0.09183153295302829,cytochrome,55735
4.0,2776691022.0,0.14285714285714285,dihydrolipoic acid,55735
5.0,120768872.0,1.0,standard hydrogen electrode,55735
0.0,121332964.0,0.21052631578947367,physics,379578
1.0,147789679.0,0.16,physical chemistry,379578
2.0,173941050.0,0.07429829389102917,hamiltonian,379578
3.0,2777765701.0,0.1399097356544165,pyrazine,379578
4.0,53102283.0,0.5,inversion barrier,379578
5.0,194945478.0,0.4,heat capacity rate,379578
0.0,15744967.0,0.05882352941176472,psychology,345262
1.0,180747234.0,0.1807692307692308,cognitive psychology,345262
2.0,2778431023.0,0.1655773420479303,alliance,345262
3.0,6564018.0,0.13043478260869565,cognitive restructuring,345262
4.0,185926286.0,1.0,systemic therapy,345262
5.0,179139775.0,1.0,self transcendence,345262
0.0,192562407.0,0.08015873015873015,materials science,51425
1.0,171250308.0,0.12643678160919541,nanotechnology,51425
2.0,544153396.0,0.05932528272953804,metal,51425
3.0,15920480.0,0.061556329849012784,copolymer,51425
4.0,111998727.0,0.20952380952380953,radical polymerization,51425
5.0,48396125.0,0.2,living polymerization,51425
0.0,185592680.0,0.06944444444444445,chemistry,49885
1.0,49040817.0,0.11764705882352941,optoelectronics,49885
2.0,32891209.0,0.12561115904515385,spectroscopy,49885
3.0,60760409.0,0.11421911421911422,dye laser,49885
4.0,2781257117.0,0.2222222222222222,saturated absorption spectroscopy,49885
5.0,110806042.0,0.5,coherent spectroscopy,49885
0.0,185592680.0,0.10625,chemistry,437536
1.0,120665830.0,0.2078754578754579,optics,437536
2.0,6260449.0,0.06557377049180327,wavelength,437536
3.0,198291218.0,0.1865517659910183,ionization,437536
4.0,158749347.0,0.2301790281329923,photoionization,437536
5.0,2779841645.0,0.4841269841269842,above threshold ionization,437536
0.0,71924100.0,0.0,medicine,444170
1.0,42219234.0,0.0,anesthesia,444170
2.0,2776042228.0,0.0,asthma,444170
3.0,174802600.0,0.0,penicillin,444170
0.0,86803240.0,0.03787878787878788,biology,97628
1.0,178790620.0,0.12675535846267555,organic chemistry,97628
2.0,66974803.0,0.07928007023705005,nuclear magnetic resonance spectroscopy,97628
3.0,41183919.0,0.0962962962962963,active site,97628
4.0,3019894124.0,0.16666666666666666,β d glucosidase,97628
5.0,195147555.0,0.4166666666666667,phosphorylase kinase,97628
0.0,71924100.0,0.0,medicine,68228
1.0,16005928.0,0.0,dermatology,68228
2.0,49039625.0,0.0,secretion,68228
3.0,2776254400.0,0.0,goiter,68228
4.0,3018355389.0,0.0,specific antiserum,68228
0.0,121332964.0,0.005226480836236891,physics,226250
1.0,109214941.0,0.11856010568031705,particle physics,226250
2.0,160633673.0,0.1,pixel,226250
3.0,2779848721.0,0.16666666666666666,fermilab,226250
4.0,2987992536.0,0.5,radiation tolerance,226250
5.0,152375962.0,0.16666666666666666,lightest supersymmetric particle,226250
0.0,86803240.0,0.0,biology,263520
1.0,89423630.0,0.3285714285714286,microbiology,263520
2.0,18206936.0,0.25,clearance rate,263520
3.0,2778189562.0,0.14126984126984127,catfish,263520
4.0,2778949639.0,0.896551724137931,ictalurus,263520
5.0,2910533985.0,0.5,blue catfish,263520
0.0,121332964.0,0.2653194263363755,physics,459886
1.0,26873012.0,0.31938431938431944,condensed matter physics,459886
2.0,128911142.0,0.08241758241758242,topological insulator,459886
3.0,50899005.0,0.08888888888888889,landau quantization,459886
4.0,72850747.0,0.375,kondo insulator,459886
